window,StockPrice,NewsScore
"Row(start=datetime.datetime(2016, 6, 15, 20, 0), end=datetime.datetime(2016, 6, 26, 20, 0))","[0.9549560192384686, 0.9549560192384686, 0.9774790835780527, 0.21171207937328793, 0.30855910811586434, 0.40540613685843674, 0.5022531656010132, 0.5991001943435855, 0.695947223086162, 0.3468461695755189, 0.42567689476406323, 0.5495494527965021, 0.5833340493058783, 0.3918922982546871, 0.7860373325268615, 1.0, 0.07657584125342015, 0.2792791244744034, 0.20945934335580055, 0.1396395622372017, 0.06981978111859885, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9977, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 6, 16, 20, 0), end=datetime.datetime(2016, 6, 27, 20, 0))","[0.9893624684348878, 0.6276600169835268, 0.6734047507205831, 0.7191494844576377, 0.764894218194694, 0.8106389519317486, 0.856383685668805, 0.6914892645645917, 0.7287241759590772, 0.787234150483787, 0.8031919696528522, 0.712766356790012, 0.8989368555720476, 1.0, 0.5638297548548639, 0.6595746407740593, 0.6265959594627354, 0.5936172781514135, 0.5606385968400897, 0.5276599155287678, 0.4946812342174439, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9977, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 6, 17, 20, 0), end=datetime.datetime(2016, 6, 28, 20, 0))","[0.6734047507205831, 0.7191494844576377, 0.764894218194694, 0.8106389519317486, 0.856383685668805, 0.6914892645645917, 0.7287241759590772, 0.787234150483787, 0.8031919696528522, 0.712766356790012, 0.8989368555720476, 1.0, 0.5638297548548639, 0.6595746407740593, 0.6265959594627354, 0.5936172781514135, 0.5606385968400897, 0.5276599155287678, 0.4946812342174439, 0.0, 0.11170169054066256, 0.5212765849516213]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 6, 18, 20, 0), end=datetime.datetime(2016, 6, 29, 20, 0))","[0.764894218194694, 0.8106389519317486, 0.856383685668805, 0.6914892645645917, 0.7287241759590772, 0.787234150483787, 0.8031919696528522, 0.712766356790012, 0.8989368555720476, 1.0, 0.5638297548548639, 0.6595746407740593, 0.6265959594627354, 0.5936172781514135, 0.5606385968400897, 0.5276599155287678, 0.4946812342174439, 0.0, 0.11170169054066256, 0.5212765849516213, 0.5212765849516213, 0.5531912087421538]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 6, 19, 20, 0), end=datetime.datetime(2016, 6, 30, 20, 0))","[0.856383685668805, 0.6914892645645917, 0.7287241759590772, 0.787234150483787, 0.8031919696528522, 0.712766356790012, 0.8989368555720476, 1.0, 0.5638297548548639, 0.6595746407740593, 0.6265959594627354, 0.5936172781514135, 0.5606385968400897, 0.5276599155287678, 0.4946812342174439, 0.0, 0.11170169054066256, 0.5212765849516213, 0.5212765849516213, 0.5531912087421538, 0.5531912087421538, 0.45212806431420133]","[0.0, 0.0, 0.0, 0.0, 0.9016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 6, 20, 20, 0), end=datetime.datetime(2016, 7, 1, 20, 0))","[0.7287241759590772, 0.787234150483787, 0.8031919696528522, 0.712766356790012, 0.8989368555720476, 1.0, 0.5638297548548639, 0.6595746407740593, 0.6265959594627354, 0.5936172781514135, 0.5606385968400897, 0.5276599155287678, 0.4946812342174439, 0.0, 0.11170169054066256, 0.5212765849516213, 0.5212765849516213, 0.5531912087421538, 0.5531912087421538, 0.45212806431420133, 0.43085097208878104, 0.6968085376209467]","[0.0, 0.0, 0.9016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 6, 21, 20, 0), end=datetime.datetime(2016, 7, 2, 20, 0))","[0.8031919696528522, 0.712766356790012, 0.8989368555720476, 1.0, 0.5638297548548639, 0.6595746407740593, 0.6265959594627354, 0.5936172781514135, 0.5606385968400897, 0.5276599155287678, 0.4946812342174439, 0.0, 0.11170169054066256, 0.5212765849516213, 0.5212765849516213, 0.5531912087421538, 0.5531912087421538, 0.45212806431420133, 0.43085097208878104, 0.6968085376209467, 0.6793313609561797, 0.6618541842914109]","[0.9016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 6, 22, 20, 0), end=datetime.datetime(2016, 7, 3, 20, 0))","[0.8989368555720476, 1.0, 0.5638297548548639, 0.6595746407740593, 0.6265959594627354, 0.5936172781514135, 0.5606385968400897, 0.5276599155287678, 0.4946812342174439, 0.0, 0.11170169054066256, 0.5212765849516213, 0.5212765849516213, 0.5531912087421538, 0.5531912087421538, 0.45212806431420133, 0.43085097208878104, 0.6968085376209467, 0.6793313609561797, 0.6618541842914109, 0.6443770076266438, 0.626899830961877]","[0.0, 0.0, 0.0, 0.0, 0.9977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 6, 23, 20, 0), end=datetime.datetime(2016, 7, 4, 20, 0))","[0.8091602275424167, 0.9465650966705833, 0.8992369146366489, 0.8519087326027172, 0.8045805505687827, 0.757252368534851, 0.7099241865009166, 0.0, 0.16030470998825014, 0.7480915585956667, 0.7480915585956667, 0.7938926963077501, 0.7938926963077501, 0.6488555175541666, 0.6183204550848334, 1.0, 0.9749182512538698, 0.9498365025077369, 0.9247547537616068, 0.8996730050154765, 0.8745912562693463, 0.8495095075232134]","[0.0, 0.0, 0.9977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 6, 24, 20, 0), end=datetime.datetime(2016, 7, 5, 20, 0))","[0.8992369146366489, 0.8519087326027172, 0.8045805505687827, 0.757252368534851, 0.7099241865009166, 0.0, 0.16030470998825014, 0.7480915585956667, 0.7480915585956667, 0.7938926963077501, 0.7938926963077501, 0.6488555175541666, 0.6183204550848334, 1.0, 0.9749182512538698, 0.9498365025077369, 0.9247547537616068, 0.8996730050154765, 0.8745912562693463, 0.8495095075232134, 0.8244277587770833, 0.17557224122291673]","[0.9977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 6, 25, 20, 0), end=datetime.datetime(2016, 7, 6, 20, 0))","[0.8045805505687827, 0.757252368534851, 0.7099241865009166, 0.0, 0.16030470998825014, 0.7480915585956667, 0.7480915585956667, 0.7938926963077501, 0.7938926963077501, 0.6488555175541666, 0.6183204550848334, 1.0, 0.9749182512538698, 0.9498365025077369, 0.9247547537616068, 0.8996730050154765, 0.8745912562693463, 0.8495095075232134, 0.8244277587770833, 0.17557224122291673, 0.030533606477416837, 0.02290129685199988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 6, 26, 20, 0), end=datetime.datetime(2016, 7, 7, 20, 0))","[0.8020837782985457, 0.3177086386001651, 0.427083157416854, 0.8281250465661268, 0.8281250465661268, 0.8593747671693656, 0.8593747671693656, 0.7604171530239918, 0.7395833436813616, 1.0, 0.9828869395017142, 0.9657738790034266, 0.9486608185051408, 0.9315477580068551, 0.9144346975085693, 0.8973216370102817, 0.8802085765119959, 0.43750006208816916, 0.33854145453208867, 0.33333399560713783, 0.4218756984919032, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 6, 27, 20, 0), end=datetime.datetime(2016, 7, 8, 20, 0))","[0.427083157416854, 0.8281250465661268, 0.8281250465661268, 0.8593747671693656, 0.8593747671693656, 0.7604171530239918, 0.7395833436813616, 1.0, 0.9828869395017142, 0.9657738790034266, 0.9486608185051408, 0.9315477580068551, 0.9144346975085693, 0.8973216370102817, 0.8802085765119959, 0.43750006208816916, 0.33854145453208867, 0.33333399560713783, 0.4218756984919032, 0.0, 0.1041670598917381, 0.213541578708427]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 6, 28, 20, 0), end=datetime.datetime(2016, 7, 9, 20, 0))","[0.8281250465661268, 0.8593747671693656, 0.8593747671693656, 0.7604171530239918, 0.7395833436813616, 1.0, 0.9828869395017142, 0.9657738790034266, 0.9486608185051408, 0.9315477580068551, 0.9144346975085693, 0.8973216370102817, 0.8802085765119959, 0.43750006208816916, 0.33854145453208867, 0.33333399560713783, 0.4218756984919032, 0.0, 0.1041670598917381, 0.213541578708427, 0.22812504656612614, 0.24270851442382713]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 6, 29, 20, 0), end=datetime.datetime(2016, 7, 10, 20, 0))","[0.8593747671693656, 0.7604171530239918, 0.7395833436813616, 1.0, 0.9828869395017142, 0.9657738790034266, 0.9486608185051408, 0.9315477580068551, 0.9144346975085693, 0.8973216370102817, 0.8802085765119959, 0.43750006208816916, 0.33854145453208867, 0.33333399560713783, 0.4218756984919032, 0.0, 0.1041670598917381, 0.213541578708427, 0.22812504656612614, 0.24270851442382713, 0.2572919822815263, 0.27187545013922726]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 6, 30, 20, 0), end=datetime.datetime(2016, 7, 11, 20, 0))","[0.7395833436813616, 1.0, 0.9828869395017142, 0.9657738790034266, 0.9486608185051408, 0.9315477580068551, 0.9144346975085693, 0.8973216370102817, 0.8802085765119959, 0.43750006208816916, 0.33854145453208867, 0.33333399560713783, 0.4218756984919032, 0.0, 0.1041670598917381, 0.213541578708427, 0.22812504656612614, 0.24270851442382713, 0.2572919822815263, 0.27187545013922726, 0.2864589179969264, 0.427083157416854]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 7, 1, 20, 0), end=datetime.datetime(2016, 7, 12, 20, 0))","[1.0, 0.9825889837268941, 0.96517796745379, 0.947766951180686, 0.930355934907582, 0.912944918634476, 0.895533902361372, 0.4451173827886703, 0.34443580530606716, 0.33913767922903254, 0.4292209831435729, 0.0, 0.10598071426663455, 0.21725955461030375, 0.23209693546419158, 0.2469343163180813, 0.26177169717196913, 0.2766090780258588, 0.29144645887974663, 0.4345191092206075, 0.5352006867032106, 0.5352006867032106]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 7, 2, 20, 0), end=datetime.datetime(2016, 7, 13, 20, 0))","[0.8673469109715991, 0.8517006864507559, 0.8360544619299128, 0.820408237409068, 0.8047620128882248, 0.4, 0.3095235716459053, 0.3047624670187692, 0.3857148695964142, 0.0, 0.09523844124231952, 0.19523798711177515, 0.2085714415465863, 0.22190489598139915, 0.2352383504162103, 0.24857180485102315, 0.2619052592858343, 0.3904759742235503, 0.480952402577645, 0.480952402577645, 0.480952402577645, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 7, 3, 20, 0), end=datetime.datetime(2016, 7, 14, 20, 0))","[0.6575710257728824, 0.6452650046030471, 0.6329589834332131, 0.31460678973232115, 0.24344554305500093, 0.23970085344919345, 0.30337129218937187, 0.0, 0.0749066506458911, 0.15355799089758967, 0.16404497913703497, 0.17453196737648158, 0.18501895561592688, 0.1955059438553735, 0.2059929320948188, 0.30711598179517935, 0.37827722847249956, 0.37827722847249956, 0.37827722847249956, 0.7865169743308028, 0.8764045264882141, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 7, 4, 20, 0), end=datetime.datetime(2016, 7, 15, 20, 0))","[0.6145456487482245, 0.30545460094105115, 0.23636349764737216, 0.23272774436257102, 0.2945459539240057, 0.0, 0.07272755015980113, 0.1490908536044034, 0.15927276611328073, 0.16945467862215935, 0.17963659113103667, 0.1898185036399153, 0.2000004161487926, 0.2981817072088068, 0.3672728105024858, 0.3672728105024858, 0.3672728105024858, 0.7636365023526278, 0.8509091463955966, 0.9709091186523438, 1.0, 0.6218185424804688]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 7, 5, 20, 0), end=datetime.datetime(2016, 7, 16, 20, 0))","[0.23636349764737216, 0.23272774436257102, 0.2945459539240057, 0.0, 0.07272755015980113, 0.1490908536044034, 0.15927276611328073, 0.16945467862215935, 0.17963659113103667, 0.1898185036399153, 0.2000004161487926, 0.2981817072088068, 0.3672728105024858, 0.3672728105024858, 0.3672728105024858, 0.7636365023526278, 0.8509091463955966, 0.9709091186523438, 1.0, 0.6218185424804688, 0.6203639637340204, 0.6189093849875708]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 7, 6, 20, 0), end=datetime.datetime(2016, 7, 17, 20, 0))","[0.2945459539240057, 0.0, 0.07272755015980113, 0.1490908536044034, 0.15927276611328073, 0.16945467862215935, 0.17963659113103667, 0.1898185036399153, 0.2000004161487926, 0.2981817072088068, 0.3672728105024858, 0.3672728105024858, 0.3672728105024858, 0.7636365023526278, 0.8509091463955966, 0.9709091186523438, 1.0, 0.6218185424804688, 0.6203639637340204, 0.6189093849875708, 0.6174548062411224, 0.6160002274946728]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 7, 7, 20, 0), end=datetime.datetime(2016, 7, 18, 20, 0))","[0.0, 0.08235260678537609, 0.09333310395277497, 0.10431360112017525, 0.11529409828757413, 0.1262745954549744, 0.1372550926223733, 0.24313690877784544, 0.31764694442657604, 0.31764694442657604, 0.31764694442657604, 0.7450981125470666, 0.8392156980075307, 0.9686274715131786, 1.0, 0.5921571296713226, 0.5905884658479781, 0.5890198020246322, 0.5874511382012877, 0.5858824743779418, 0.5843138105545973, 0.7098039245018827]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.853, 0.0]"
"Row(start=datetime.datetime(2016, 7, 8, 20, 0), end=datetime.datetime(2016, 7, 19, 20, 0))","[0.0, 0.012110839400083643, 0.02422167880016575, 0.036332518200249395, 0.0484433576003315, 0.16522474293278677, 0.24740490851903493, 0.24740490851903493, 0.24740490851903493, 0.7188582834950484, 0.8226644176671312, 0.9653979552759724, 1.0, 0.5501734185876416, 0.5484432751025498, 0.5467131316174564, 0.5449829881323647, 0.5432528446472713, 0.5415227011621795, 0.6799308800582898, 0.6539795527597243, 0.6972323149092139]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.853, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 7, 9, 20, 0), end=datetime.datetime(2016, 7, 20, 20, 0))","[0.0, 0.012411465941559289, 0.024822931883117003, 0.14450317358889583, 0.22872329182763473, 0.22872329182763473, 0.22872329182763473, 0.7118795218167434, 0.8182624285864294, 0.9645390310767713, 1.0, 0.5390074039980272, 0.5372343132790569, 0.5354612225600851, 0.5336881318411149, 0.531915041122143, 0.5301419504031728, 0.6719858260960876, 0.6453903107677132, 0.6897167332857963, 0.703014068221889, 0.5257092236057457]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.853, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 7, 10, 20, 0), end=datetime.datetime(2016, 7, 21, 20, 0))","[0.0, 0.12272667766571617, 0.20909060170811827, 0.20909060170811827, 0.20909060170811827, 0.7045454742494796, 0.8136363360507286, 0.9636363793995837, 1.0, 0.5272729321945878, 0.5254547078157126, 0.5236364834368357, 0.5218182590579603, 0.5200000346790834, 0.5181818103002082, 0.6636362927018734, 0.6363637939958368, 0.6818185364906327, 0.6954543523551, 0.5136362493530183, 0.5272729321945878, 0.5136362493530183]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 7, 11, 20, 0), end=datetime.datetime(2016, 7, 22, 20, 0))","[0.0, 0.0, 0.0, 0.626436951705707, 0.7643678727907912, 0.9540230263049719, 1.0, 0.4022993419646351, 0.4000004384710086, 0.39770153497738, 0.39540263148375343, 0.39310372799012483, 0.3908048244964983, 0.5747127192766105, 0.5402302630497193, 0.5977017542128843, 0.6149424342375702, 0.38505756576242983, 0.4022993419646351, 0.38505756576242983, 0.42528728072338945, 0.45977083312780004]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 7, 12, 20, 0), end=datetime.datetime(2016, 7, 23, 20, 0))","[0.0, 0.626436951705707, 0.7643678727907912, 0.9540230263049719, 1.0, 0.4022993419646351, 0.4000004384710086, 0.39770153497738, 0.39540263148375343, 0.39310372799012483, 0.3908048244964983, 0.5747127192766105, 0.5402302630497193, 0.5977017542128843, 0.6149424342375702, 0.38505756576242983, 0.4022993419646351, 0.38505756576242983, 0.42528728072338945, 0.45977083312780004, 0.44482817965472643, 0.42988552618165277]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 7, 13, 20, 0), end=datetime.datetime(2016, 7, 24, 20, 0))","[0.6168224632255949, 0.9252336948383922, 1.0, 0.028038032899099445, 0.02429962851255418, 0.020561224126005598, 0.016822819739460333, 0.013084415352911747, 0.009346010966366482, 0.30841123161279743, 0.2523369483839227, 0.34579527547826333, 0.3738315258080387, 0.0, 0.028038032899099445, 0.0, 0.06542029419524126, 0.12149635999344015, 0.09719708799475278, 0.07289781599606542, 0.04859854399737473, 0.024299271998687366]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 7, 14, 20, 0), end=datetime.datetime(2016, 7, 25, 20, 0))","[1.0, 0.028038032899099445, 0.02429962851255418, 0.020561224126005598, 0.016822819739460333, 0.013084415352911747, 0.009346010966366482, 0.30841123161279743, 0.2523369483839227, 0.34579527547826333, 0.3738315258080387, 0.0, 0.028038032899099445, 0.0, 0.06542029419524126, 0.12149635999344015, 0.09719708799475278, 0.07289781599606542, 0.04859854399737473, 0.024299271998687366, 0.0, 0.15887862128958194]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 7, 15, 20, 0), end=datetime.datetime(2016, 7, 26, 20, 0))","[0.02031295401951268, 0.01718788417035539, 0.014062814321200873, 0.01093774447204358, 0.007812674622889065, 0.25781230209405903, 0.2109377444720447, 0.28906300058561535, 0.3124995343389625, 0.0, 0.023438023868667196, 0.0, 0.05468723224490343, 0.10156327998223783, 0.08125062398579082, 0.060937967989343804, 0.04062531199289402, 0.02031265599644701, 0.0, 0.13281248835847406, 0.13281248835847406, 1.0]","[0.0, 0.0, 0.0, 0.0, -0.853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 7, 16, 20, 0), end=datetime.datetime(2016, 7, 27, 20, 0))","[0.01250028146627421, 0.009722441140434126, 0.00694460081459651, 0.22916652869300308, 0.18750024835259446, 0.2569449319513891, 0.2777774098480082, 0.0, 0.020833802443789528, 0.0, 0.048610881155005135, 0.09027848604258419, 0.07222278883406785, 0.0541670916255515, 0.03611139441703269, 0.018055697208516346, 0.0, 0.11805556475379979, 0.11805556475379979, 0.8888890360607967, 1.0, 0.38888837378721147]","[0.0, 0.0, -0.853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 7, 17, 20, 0), end=datetime.datetime(2016, 7, 28, 20, 0))","[0.00694460081459651, 0.22916652869300308, 0.18750024835259446, 0.2569449319513891, 0.2777774098480082, 0.0, 0.020833802443789528, 0.0, 0.048610881155005135, 0.09027848604258419, 0.07222278883406785, 0.0541670916255515, 0.03611139441703269, 0.018055697208516346, 0.0, 0.11805556475379979, 0.11805556475379979, 0.8888890360607967, 1.0, 0.38888837378721147, 0.4166667770455975, 0.4375005794893871]","[-0.853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 7, 18, 20, 0), end=datetime.datetime(2016, 7, 29, 20, 0))","[0.18750024835259446, 0.2569449319513891, 0.2777774098480082, 0.0, 0.020833802443789528, 0.0, 0.048610881155005135, 0.09027848604258419, 0.07222278883406785, 0.0541670916255515, 0.03611139441703269, 0.018055697208516346, 0.0, 0.11805556475379979, 0.11805556475379979, 0.8888890360607967, 1.0, 0.38888837378721147, 0.4166667770455975, 0.4375005794893871, 0.3541666942613994, 0.9930553991854035]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 7, 19, 20, 0), end=datetime.datetime(2016, 7, 30, 20, 0))","[0.2777774098480082, 0.0, 0.020833802443789528, 0.0, 0.048610881155005135, 0.09027848604258419, 0.07222278883406785, 0.0541670916255515, 0.03611139441703269, 0.018055697208516346, 0.0, 0.11805556475379979, 0.11805556475379979, 0.8888890360607967, 1.0, 0.38888837378721147, 0.4166667770455975, 0.4375005794893871, 0.3541666942613994, 0.9930553991854035, 0.9791664624656435, 0.9652775257458861]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 7, 20, 20, 0), end=datetime.datetime(2016, 7, 31, 20, 0))","[0.020833802443789528, 0.0, 0.048610881155005135, 0.09027848604258419, 0.07222278883406785, 0.0541670916255515, 0.03611139441703269, 0.018055697208516346, 0.0, 0.11805556475379979, 0.11805556475379979, 0.8888890360607967, 1.0, 0.38888837378721147, 0.4166667770455975, 0.4375005794893871, 0.3541666942613994, 0.9930553991854035, 0.9791664624656435, 0.9652775257458861, 0.9513885890261262, 0.9374996523063688]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Row(start=datetime.datetime(2016, 7, 21, 20, 0), end=datetime.datetime(2016, 8, 1, 20, 0))","[0.048610881155005135, 0.09027848604258419, 0.07222278883406785, 0.0541670916255515, 0.03611139441703269, 0.018055697208516346, 0.0, 0.11805556475379979, 0.11805556475379979, 0.8888890360607967, 1.0, 0.38888837378721147, 0.4166667770455975, 0.4375005794893871, 0.3541666942613994, 0.9930553991854035, 0.9791664624656435, 0.9652775257458861, 0.9513885890261262, 0.9374996523063688, 0.9236107155866088, 0.4930560614589887]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
